Timestamp;Entity Name;Solar radiation;Solar radiation (Filtered)
2025-10-01 13:22:00;WSTN1;899.1862182617188;793.8208106779117
2025-10-01 13:24:00;WSTN1;282.06317138671875;701.1939510030368
2025-10-01 13:25:00;WSTN1;800.5474243164062;719.1766825232837
2025-10-01 13:27:00;WSTN1;349.0619201660156;652.1868312258039
2025-10-01 13:28:00;WSTN1;986.392578125;712.6772400518346
2025-10-01 13:29:00;WSTN1;1016.8787231445312;767.7369517668229
2025-10-01 13:31:00;WSTN1;975.2742309570312;805.3006830351675
2025-10-01 13:32:00;WSTN1;870.5817260742188;817.1163894335765
2025-10-01 13:33:00;WSTN1;947.4681396484376;840.7097319623747
2025-10-01 13:35:00;WSTN1;942.96533203125;859.2177412061027
2025-10-01 13:36:00;WSTN1;951.7423706054688;875.9644689651941
2025-10-01 13:37:00;WSTN1;479.27825927734375;804.1652517994156
2025-10-01 13:38:00;WSTN1;333.4232482910156;718.9621201716501
2025-10-01 13:40:00;WSTN1;805.0458374023438;734.5430588504805
2025-10-01 13:41:00;WSTN1;733.4970703125;734.3537375270837
2025-10-01 13:42:00;WSTN1;709.623291015625;729.877588227414
2025-10-01 13:43:00;WSTN1;750.883056640625;733.6795257574729
2025-10-01 13:44:00;WSTN1;748.7337036132812;736.4042945009388
2025-10-01 13:46:00;WSTN1;861.4114990234375;759.0302875543915
2025-10-01 13:48:00;WSTN1;845.8026733398438;774.7358735285168
2025-10-01 13:50:00;WSTN1;869.1904907226562;791.8319242774678
2025-10-01 13:51:00;WSTN1;847.57763671875;801.9217595575553
2025-10-01 13:52:00;WSTN1;851.4202880859375;810.8808700897625
2025-10-01 13:54:00;WSTN1;934.2166748046876;833.2043439357811
2025-10-01 13:55:00;WSTN1;931.6417236328124;851.0212647903248
2025-10-01 13:57:00;WSTN1;935.5228271484376;866.315837372951
2025-10-01 13:58:00;WSTN1;926.640869140625;877.2345180597033
2025-10-01 13:59:00;WSTN1;303.0843505859375;773.3147659900371
2025-10-01 14:00:00;WSTN1;279.2515563964844;683.8905540741684
2025-10-01 14:02:00;WSTN1;334.6363830566406;620.6764179168422
2025-10-01 14:03:00;WSTN1;650.0479736328125;625.9925964374092
2025-10-01 14:04:00;WSTN1;918.7979125976562;678.9896302864736
2025-10-01 14:06:00;WSTN1;815.4932861328125;703.6964524312268
2025-10-01 14:07:00;WSTN1;826.6687622070312;725.9541345974864
2025-10-01 14:08:00;WSTN1;363.01263427734375;660.2626258846803
2025-10-01 14:10:00;WSTN1;661.0076904296875;660.3974807139208
2025-10-01 14:11:00;WSTN1;838.2431640625;692.5871069950787
2025-10-01 14:12:00;WSTN1;349.48199462890625;630.4859351573873
2025-10-01 14:14:00;WSTN1;479.8419799804688;603.2197540088908
2025-10-01 14:15:00;WSTN1;860.2894897460938;649.748736696413
2025-10-01 14:16:00;WSTN1;596.650390625;640.1380681437425
2025-10-01 14:17:00;WSTN1;726.4932250976562;655.7681367372484
2025-10-01 14:19:00;WSTN1;827.8411865234375;686.9129307034874
2025-10-01 14:20:00;WSTN1;822.1790161132812;711.3957556777784
2025-10-01 14:21:00;WSTN1;594.8696899414062;690.304827647124
2025-10-01 14:23:00;WSTN1;747.8152465820312;700.7140704127132
2025-10-01 14:24:00;WSTN1;710.4129638671875;702.4695460012232
2025-10-01 14:26:00;WSTN1;765.4662475585938;713.8717922739247
2025-10-01 14:27:00;WSTN1;244.82505798339844;628.9755001574806
2025-10-01 14:28:00;WSTN1;239.80172729492188;558.5360153693105
2025-10-01 14:30:00;WSTN1;478.9998168945313;544.1401612978398
2025-10-01 14:31:00;WSTN1;721.3812255859375;576.2203530330873
2025-10-01 14:33:00;WSTN1;788.779052734375;614.6929489227641
2025-10-01 14:34:00;WSTN1;486.4112548828125;591.4742814121992
2025-10-01 14:35:00;WSTN1;779.4682006835938;625.5007131508625
2025-10-01 14:37:00;WSTN1;726.768310546875;643.8298963685356
2025-10-01 14:38:00;WSTN1;756.7754516601562;664.2727609154877
2025-10-01 14:39:00;WSTN1;722.9885864257812;674.9001792726796
2025-10-01 14:41:00;WSTN1;272.114990234375;601.9970620161531
2025-10-01 14:42:00;WSTN1;344.9913635253906;555.4796699109392
2025-10-01 14:44:00;WSTN1;724.5286865234375;586.0771213952573
2025-10-01 14:45:00;WSTN1;709.7571411132812;608.4628973005753
2025-10-01 14:46:00;WSTN1;680.0936279296875;621.4278813574449
2025-10-01 14:48:00;WSTN1;689.6171264648438;633.7699650958466
2025-10-01 14:49:00;WSTN1;408.5054016113281;592.9976394682269
2025-10-01 14:51:00;WSTN1;645.5358276367188;602.5069208339048
2025-10-01 14:52:00;WSTN1;411.7994689941406;567.9893464504894
2025-10-01 14:53:00;WSTN1;427.834228515625;542.6216187510083
2025-10-01 14:55:00;WSTN1;543.0525512695312;542.6996164648829
2025-10-01 14:56:00;WSTN1;647.7349853515625;561.7107569497429
2025-10-01 14:58:00;WSTN1;653.6386108398438;578.3494698261826
2025-10-01 14:59:00;WSTN1;658.0547485351562;592.7759269994423
2025-10-01 15:01:00;WSTN1;642.659912109375;601.8048042140571
2025-10-01 15:02:00;WSTN1;629.9205932617188;606.8936920914773
2025-10-01 15:04:00;WSTN1;622.1574096679688;609.6563870031406
2025-10-01 15:06:00;WSTN1;619.0458374023438;611.35585416841
2025-10-01 15:07:00;WSTN1;611.2218017578125;611.3315910155576
2025-10-01 15:09:00;WSTN1;636.3599243164062;615.8616570830903
2025-10-01 15:10:00;WSTN1;637.608154296875;619.7977189826864
2025-10-01 15:12:00;WSTN1;289.22125244140625;559.964200873322
2025-10-01 15:13:00;WSTN1;581.7808227539062;563.9129551631682
2025-10-01 15:14:00;WSTN1;535.231689453125;558.721717416524
2025-10-01 15:16:00;WSTN1;442.0498352050781;537.604396966611
2025-10-01 15:17:00;WSTN1;505.4673156738281;531.7876651961003
2025-10-01 15:18:00;WSTN1;548.2909545898438;534.7747195231551
