Timestamp;Entity Name;Solar radiation
2025-10-01 11:24:00;WSTN1;1120.173828125
2025-10-01 11:25:00;WSTN1;966.96044921875
2025-10-01 11:26:00;WSTN1;733.0748901367188
2025-10-01 11:28:00;WSTN1;632.65771484375
2025-10-01 11:29:00;WSTN1;426.4193420410156
2025-10-01 11:31:00;WSTN1;355.5347595214844
2025-10-01 11:33:00;WSTN1;391.2695617675781
2025-10-01 11:34:00;WSTN1;1095.5274658203125
2025-10-01 11:35:00;WSTN1;1026.373779296875
2025-10-01 11:37:00;WSTN1;1087.970703125
2025-10-01 11:38:00;WSTN1;1062.42041015625
2025-10-01 11:40:00;WSTN1;573.6187744140625
2025-10-01 11:41:00;WSTN1;1119.9739990234375
2025-10-01 11:43:00;WSTN1;1139.1429443359375
2025-10-01 11:44:00;WSTN1;1106.341064453125
2025-10-01 11:46:00;WSTN1;1099.1419677734375
2025-10-01 11:47:00;WSTN1;1114.506591796875
2025-10-01 11:48:00;WSTN1;1098.7119140625
2025-10-01 11:49:00;WSTN1;1065.5640869140625
2025-10-01 11:51:00;WSTN1;1066.7060546875
2025-10-01 11:52:00;WSTN1;1076.3310546875
2025-10-01 11:54:00;WSTN1;1032.350830078125
2025-10-01 11:55:00;WSTN1;1037.42529296875
2025-10-01 11:56:00;WSTN1;1029.7115478515625
2025-10-01 11:57:00;WSTN1;1019.7060546875
2025-10-01 11:58:00;WSTN1;989.4644775390624
2025-10-01 11:59:00;WSTN1;1070.5477294921875
2025-10-01 12:00:00;WSTN1;972.7996826171876
2025-10-01 12:02:00;WSTN1;1127.8912353515625
2025-10-01 12:03:00;WSTN1;1121.367919921875
2025-10-01 12:05:00;WSTN1;1056.7529296875
2025-10-01 12:06:00;WSTN1;1050.222900390625
2025-10-01 12:07:00;WSTN1;1113.4964599609375
2025-10-01 12:08:00;WSTN1;1122.7542724609375
2025-10-01 12:10:00;WSTN1;1104.3575439453125
2025-10-01 12:11:00;WSTN1;1068.55322265625
2025-10-01 12:12:00;WSTN1;1057.685791015625
2025-10-01 12:14:00;WSTN1;1056.6666259765625
2025-10-01 12:15:00;WSTN1;1063.534423828125
2025-10-01 12:16:00;WSTN1;1101.71240234375
2025-10-01 12:18:00;WSTN1;1060.395751953125
2025-10-01 12:19:00;WSTN1;1081.2552490234375
2025-10-01 12:20:00;WSTN1;355.2729797363281
2025-10-01 12:22:00;WSTN1;1047.10400390625
2025-10-01 12:24:00;WSTN1;1106.044921875
2025-10-01 12:25:00;WSTN1;1096.0404052734375
2025-10-01 12:26:00;WSTN1;1072.4854736328125
2025-10-01 12:28:00;WSTN1;1093.4400634765625
2025-10-01 12:29:00;WSTN1;754.6989135742188
2025-10-01 12:30:00;WSTN1;281.3148193359375
2025-10-01 12:32:00;WSTN1;255.6415863037109
2025-10-01 12:34:00;WSTN1;1039.20703125
2025-10-01 12:35:00;WSTN1;1072.3209228515625
2025-10-01 12:36:00;WSTN1;1077.782470703125
2025-10-01 12:38:00;WSTN1;939.0064086914062
2025-10-01 12:39:00;WSTN1;378.4180603027344
2025-10-01 12:41:00;WSTN1;522.9133911132812
2025-10-01 12:42:00;WSTN1;1098.0767822265625
2025-10-01 12:45:00;WSTN1;1095.375732421875
2025-10-01 12:46:00;WSTN1;1087.6748046875
2025-10-01 12:47:00;WSTN1;1046.1380615234375
2025-10-01 12:49:00;WSTN1;1039.0101318359375
2025-10-01 12:50:00;WSTN1;577.7807006835938
2025-10-01 12:51:00;WSTN1;236.6212921142578
2025-10-01 12:53:00;WSTN1;270.8040466308594
2025-10-01 12:54:00;WSTN1;950.1326293945312
2025-10-01 12:55:00;WSTN1;1101.954833984375
2025-10-01 12:56:00;WSTN1;625.1503295898438
2025-10-01 12:57:00;WSTN1;864.9701538085938
2025-10-01 12:59:00;WSTN1;274.9940185546875
2025-10-01 13:00:00;WSTN1;720.1942138671875
2025-10-01 13:01:00;WSTN1;1078.946533203125
2025-10-01 13:03:00;WSTN1;1074.0194091796875
2025-10-01 13:04:00;WSTN1;383.7089538574219
2025-10-01 13:05:00;WSTN1;379.4347534179688
2025-10-01 13:07:00;WSTN1;1025.2598876953125
2025-10-01 13:08:00;WSTN1;1012.844482421875
2025-10-01 13:09:00;WSTN1;990.3079223632812
2025-10-01 13:11:00;WSTN1;281.6707458496094
2025-10-01 13:12:00;WSTN1;1038.18408203125
2025-10-01 13:13:00;WSTN1;1054.495849609375
2025-10-01 13:15:00;WSTN1;1028.1409912109375
2025-10-01 13:16:00;WSTN1;931.4959106445312
2025-10-01 13:18:00;WSTN1;322.8777160644531
2025-10-01 13:19:00;WSTN1;472.9546813964844
2025-10-01 13:20:00;WSTN1;906.464599609375
2025-10-01 13:21:00;WSTN1;834.2899169921875
2025-10-01 13:22:00;WSTN1;899.1862182617188
2025-10-01 13:24:00;WSTN1;282.06317138671875
2025-10-01 13:25:00;WSTN1;800.5474243164062
2025-10-01 13:27:00;WSTN1;349.0619201660156
2025-10-01 13:28:00;WSTN1;986.392578125
2025-10-01 13:29:00;WSTN1;1016.8787231445312
2025-10-01 13:31:00;WSTN1;975.2742309570312
2025-10-01 13:32:00;WSTN1;870.5817260742188
2025-10-01 13:33:00;WSTN1;947.4681396484376
2025-10-01 13:35:00;WSTN1;942.96533203125
2025-10-01 13:36:00;WSTN1;951.7423706054688
2025-10-01 13:37:00;WSTN1;479.27825927734375
2025-10-01 13:38:00;WSTN1;333.4232482910156
2025-10-01 13:40:00;WSTN1;805.0458374023438
2025-10-01 13:41:00;WSTN1;733.4970703125
2025-10-01 13:42:00;WSTN1;709.623291015625
2025-10-01 13:43:00;WSTN1;750.883056640625
2025-10-01 13:44:00;WSTN1;748.7337036132812
2025-10-01 13:46:00;WSTN1;861.4114990234375
2025-10-01 13:48:00;WSTN1;845.8026733398438
2025-10-01 13:50:00;WSTN1;869.1904907226562
2025-10-01 13:51:00;WSTN1;847.57763671875
2025-10-01 13:52:00;WSTN1;851.4202880859375
2025-10-01 13:54:00;WSTN1;934.2166748046876
2025-10-01 13:55:00;WSTN1;931.6417236328124
2025-10-01 13:57:00;WSTN1;935.5228271484376
2025-10-01 13:58:00;WSTN1;926.640869140625
2025-10-01 13:59:00;WSTN1;303.0843505859375
2025-10-01 14:00:00;WSTN1;279.2515563964844
2025-10-01 14:02:00;WSTN1;334.6363830566406
2025-10-01 14:03:00;WSTN1;650.0479736328125
2025-10-01 14:04:00;WSTN1;918.7979125976562
2025-10-01 14:06:00;WSTN1;815.4932861328125
2025-10-01 14:07:00;WSTN1;826.6687622070312
2025-10-01 14:08:00;WSTN1;363.01263427734375
2025-10-01 14:10:00;WSTN1;661.0076904296875
2025-10-01 14:11:00;WSTN1;838.2431640625
2025-10-01 14:12:00;WSTN1;349.48199462890625
2025-10-01 14:14:00;WSTN1;479.8419799804688
2025-10-01 14:15:00;WSTN1;860.2894897460938
2025-10-01 14:16:00;WSTN1;596.650390625
2025-10-01 14:17:00;WSTN1;726.4932250976562
2025-10-01 14:19:00;WSTN1;827.8411865234375
2025-10-01 14:20:00;WSTN1;822.1790161132812
2025-10-01 14:21:00;WSTN1;594.8696899414062
2025-10-01 14:23:00;WSTN1;747.8152465820312
2025-10-01 14:24:00;WSTN1;710.4129638671875
2025-10-01 14:26:00;WSTN1;765.4662475585938
2025-10-01 14:27:00;WSTN1;244.82505798339844
2025-10-01 14:28:00;WSTN1;239.80172729492188
