dhi,dni,ghi,gti,period_end,period
0,0,0,0,2025-10-02 20:10:00+05:30,PT5M
0,0,0,0,2025-10-02 20:15:00+05:30,PT5M
0,0,0,0,2025-10-02 20:20:00+05:30,PT5M
0,0,0,0,2025-10-02 20:25:00+05:30,PT5M
0,0,0,0,2025-10-02 20:30:00+05:30,PT5M
0,0,0,0,2025-10-02 20:35:00+05:30,PT5M
0,0,0,0,2025-10-02 20:40:00+05:30,PT5M
0,0,0,0,2025-10-02 20:45:00+05:30,PT5M
0,0,0,0,2025-10-02 20:50:00+05:30,PT5M
0,0,0,0,2025-10-02 20:55:00+05:30,PT5M
0,0,0,0,2025-10-02 21:00:00+05:30,PT5M
0,0,0,0,2025-10-02 21:05:00+05:30,PT5M
0,0,0,0,2025-10-02 21:10:00+05:30,PT5M
0,0,0,0,2025-10-02 21:15:00+05:30,PT5M
0,0,0,0,2025-10-02 21:20:00+05:30,PT5M
0,0,0,0,2025-10-02 21:25:00+05:30,PT5M
0,0,0,0,2025-10-02 21:30:00+05:30,PT5M
0,0,0,0,2025-10-02 21:35:00+05:30,PT5M
0,0,0,0,2025-10-02 21:40:00+05:30,PT5M
0,0,0,0,2025-10-02 21:45:00+05:30,PT5M
0,0,0,0,2025-10-02 21:50:00+05:30,PT5M
0,0,0,0,2025-10-02 21:55:00+05:30,PT5M
0,0,0,0,2025-10-02 22:00:00+05:30,PT5M
0,0,0,0,2025-10-02 22:05:00+05:30,PT5M
0,0,0,0,2025-10-02 22:10:00+05:30,PT5M
0,0,0,0,2025-10-02 22:15:00+05:30,PT5M
0,0,0,0,2025-10-02 22:20:00+05:30,PT5M
0,0,0,0,2025-10-02 22:25:00+05:30,PT5M
0,0,0,0,2025-10-02 22:30:00+05:30,PT5M
0,0,0,0,2025-10-02 22:35:00+05:30,PT5M
0,0,0,0,2025-10-02 22:40:00+05:30,PT5M
0,0,0,0,2025-10-02 22:45:00+05:30,PT5M
0,0,0,0,2025-10-02 22:50:00+05:30,PT5M
0,0,0,0,2025-10-02 22:55:00+05:30,PT5M
0,0,0,0,2025-10-02 23:00:00+05:30,PT5M
0,0,0,0,2025-10-02 23:05:00+05:30,PT5M
0,0,0,0,2025-10-02 23:10:00+05:30,PT5M
0,0,0,0,2025-10-02 23:15:00+05:30,PT5M
0,0,0,0,2025-10-02 23:20:00+05:30,PT5M
0,0,0,0,2025-10-02 23:25:00+05:30,PT5M
0,0,0,0,2025-10-02 23:30:00+05:30,PT5M
0,0,0,0,2025-10-02 23:35:00+05:30,PT5M
0,0,0,0,2025-10-02 23:40:00+05:30,PT5M
0,0,0,0,2025-10-02 23:45:00+05:30,PT5M
0,0,0,0,2025-10-02 23:50:00+05:30,PT5M
0,0,0,0,2025-10-02 23:55:00+05:30,PT5M
0,0,0,0,2025-10-03 00:00:00+05:30,PT5M
0,0,0,0,2025-10-03 00:05:00+05:30,PT5M
0,0,0,0,2025-10-03 00:10:00+05:30,PT5M
0,0,0,0,2025-10-03 00:15:00+05:30,PT5M
0,0,0,0,2025-10-03 00:20:00+05:30,PT5M
0,0,0,0,2025-10-03 00:25:00+05:30,PT5M
0,0,0,0,2025-10-03 00:30:00+05:30,PT5M
0,0,0,0,2025-10-03 00:35:00+05:30,PT5M
0,0,0,0,2025-10-03 00:40:00+05:30,PT5M
0,0,0,0,2025-10-03 00:45:00+05:30,PT5M
0,0,0,0,2025-10-03 00:50:00+05:30,PT5M
0,0,0,0,2025-10-03 00:55:00+05:30,PT5M
0,0,0,0,2025-10-03 01:00:00+05:30,PT5M
0,0,0,0,2025-10-03 01:05:00+05:30,PT5M
0,0,0,0,2025-10-03 01:10:00+05:30,PT5M
0,0,0,0,2025-10-03 01:15:00+05:30,PT5M
0,0,0,0,2025-10-03 01:20:00+05:30,PT5M
0,0,0,0,2025-10-03 01:25:00+05:30,PT5M
0,0,0,0,2025-10-03 01:30:00+05:30,PT5M
0,0,0,0,2025-10-03 01:35:00+05:30,PT5M
0,0,0,0,2025-10-03 01:40:00+05:30,PT5M
0,0,0,0,2025-10-03 01:45:00+05:30,PT5M
0,0,0,0,2025-10-03 01:50:00+05:30,PT5M
0,0,0,0,2025-10-03 01:55:00+05:30,PT5M
0,0,0,0,2025-10-03 02:00:00+05:30,PT5M
0,0,0,0,2025-10-03 02:05:00+05:30,PT5M
0,0,0,0,2025-10-03 02:10:00+05:30,PT5M
0,0,0,0,2025-10-03 02:15:00+05:30,PT5M
0,0,0,0,2025-10-03 02:20:00+05:30,PT5M
0,0,0,0,2025-10-03 02:25:00+05:30,PT5M
0,0,0,0,2025-10-03 02:30:00+05:30,PT5M
0,0,0,0,2025-10-03 02:35:00+05:30,PT5M
0,0,0,0,2025-10-03 02:40:00+05:30,PT5M
0,0,0,0,2025-10-03 02:45:00+05:30,PT5M
0,0,0,0,2025-10-03 02:50:00+05:30,PT5M
0,0,0,0,2025-10-03 02:55:00+05:30,PT5M
0,0,0,0,2025-10-03 03:00:00+05:30,PT5M
0,0,0,0,2025-10-03 03:05:00+05:30,PT5M
0,0,0,0,2025-10-03 03:10:00+05:30,PT5M
0,0,0,0,2025-10-03 03:15:00+05:30,PT5M
0,0,0,0,2025-10-03 03:20:00+05:30,PT5M
0,0,0,0,2025-10-03 03:25:00+05:30,PT5M
0,0,0,0,2025-10-03 03:30:00+05:30,PT5M
0,0,0,0,2025-10-03 03:35:00+05:30,PT5M
0,0,0,0,2025-10-03 03:40:00+05:30,PT5M
0,0,0,0,2025-10-03 03:45:00+05:30,PT5M
0,0,0,0,2025-10-03 03:50:00+05:30,PT5M
0,0,0,0,2025-10-03 03:55:00+05:30,PT5M
0,0,0,0,2025-10-03 04:00:00+05:30,PT5M
0,0,0,0,2025-10-03 04:05:00+05:30,PT5M
0,0,0,0,2025-10-03 04:10:00+05:30,PT5M
0,0,0,0,2025-10-03 04:15:00+05:30,PT5M
0,0,0,0,2025-10-03 04:20:00+05:30,PT5M
0,0,0,0,2025-10-03 04:25:00+05:30,PT5M
0,0,0,0,2025-10-03 04:30:00+05:30,PT5M
0,0,0,0,2025-10-03 04:35:00+05:30,PT5M
0,0,0,0,2025-10-03 04:40:00+05:30,PT5M
0,0,0,0,2025-10-03 04:45:00+05:30,PT5M
0,0,0,0,2025-10-03 04:50:00+05:30,PT5M
0,0,0,0,2025-10-03 04:55:00+05:30,PT5M
0,0,0,0,2025-10-03 05:00:00+05:30,PT5M
0,0,0,0,2025-10-03 05:05:00+05:30,PT5M
0,0,0,0,2025-10-03 05:10:00+05:30,PT5M
0,0,0,0,2025-10-03 05:15:00+05:30,PT5M
0,0,0,0,2025-10-03 05:20:00+05:30,PT5M
0,0,0,0,2025-10-03 05:25:00+05:30,PT5M
0,0,0,0,2025-10-03 05:30:00+05:30,PT5M
0,0,0,0,2025-10-03 05:35:00+05:30,PT5M
0,0,0,0,2025-10-03 05:40:00+05:30,PT5M
0,0,0,0,2025-10-03 05:45:00+05:30,PT5M
0,0,0,0,2025-10-03 05:50:00+05:30,PT5M
0,0,0,0,2025-10-03 05:55:00+05:30,PT5M
0,0,0,0,2025-10-03 06:00:00+05:30,PT5M
4,0,4,4,2025-10-03 06:05:00+05:30,PT5M
11,0,11,10,2025-10-03 06:10:00+05:30,PT5M
20,0,20,19,2025-10-03 06:15:00+05:30,PT5M
30,0,30,29,2025-10-03 06:20:00+05:30,PT5M
41,0,41,39,2025-10-03 06:25:00+05:30,PT5M
46,99,58,59,2025-10-03 06:30:00+05:30,PT5M
53,130,72,74,2025-10-03 06:35:00+05:30,PT5M
60,162,88,90,2025-10-03 06:40:00+05:30,PT5M
67,193,104,107,2025-10-03 06:45:00+05:30,PT5M
74,223,121,125,2025-10-03 06:50:00+05:30,PT5M
81,252,139,143,2025-10-03 06:55:00+05:30,PT5M
87,280,157,162,2025-10-03 07:00:00+05:30,PT5M
93,307,176,181,2025-10-03 07:05:00+05:30,PT5M
98,333,196,201,2025-10-03 07:10:00+05:30,PT5M
103,358,215,221,2025-10-03 07:15:00+05:30,PT5M
108,381,236,242,2025-10-03 07:20:00+05:30,PT5M
113,404,256,262,2025-10-03 07:25:00+05:30,PT5M
117,425,276,283,2025-10-03 07:30:00+05:30,PT5M
121,445,296,303,2025-10-03 07:35:00+05:30,PT5M
125,465,317,324,2025-10-03 07:40:00+05:30,PT5M
128,483,337,344,2025-10-03 07:45:00+05:30,PT5M
131,500,357,365,2025-10-03 07:50:00+05:30,PT5M
135,516,378,385,2025-10-03 07:55:00+05:30,PT5M
137,532,398,405,2025-10-03 08:00:00+05:30,PT5M
139,549,418,426,2025-10-03 08:05:00+05:30,PT5M
141,566,439,447,2025-10-03 08:10:00+05:30,PT5M
142,583,459,467,2025-10-03 08:15:00+05:30,PT5M
142,600,480,487,2025-10-03 08:20:00+05:30,PT5M
143,615,500,508,2025-10-03 08:25:00+05:30,PT5M
143,630,519,527,2025-10-03 08:30:00+05:30,PT5M
143,645,539,547,2025-10-03 08:35:00+05:30,PT5M
143,659,558,566,2025-10-03 08:40:00+05:30,PT5M
143,672,577,585,2025-10-03 08:45:00+05:30,PT5M
142,685,596,604,2025-10-03 08:50:00+05:30,PT5M
141,697,614,622,2025-10-03 08:55:00+05:30,PT5M
140,709,632,640,2025-10-03 09:00:00+05:30,PT5M
140,718,649,657,2025-10-03 09:05:00+05:30,PT5M
142,724,665,673,2025-10-03 09:10:00+05:30,PT5M
143,730,681,689,2025-10-03 09:15:00+05:30,PT5M
144,736,696,704,2025-10-03 09:20:00+05:30,PT5M
145,741,712,719,2025-10-03 09:25:00+05:30,PT5M
146,746,726,734,2025-10-03 09:30:00+05:30,PT5M
147,751,741,748,2025-10-03 09:35:00+05:30,PT5M
148,755,755,762,2025-10-03 09:40:00+05:30,PT5M
149,759,768,775,2025-10-03 09:45:00+05:30,PT5M
150,763,781,788,2025-10-03 09:50:00+05:30,PT5M
151,767,794,801,2025-10-03 09:55:00+05:30,PT5M
152,771,806,813,2025-10-03 10:00:00+05:30,PT5M
152,774,818,825,2025-10-03 10:05:00+05:30,PT5M
153,778,829,836,2025-10-03 10:10:00+05:30,PT5M
154,781,840,847,2025-10-03 10:15:00+05:30,PT5M
154,783,850,857,2025-10-03 10:20:00+05:30,PT5M
155,786,860,867,2025-10-03 10:25:00+05:30,PT5M
155,789,869,876,2025-10-03 10:30:00+05:30,PT5M
156,791,878,885,2025-10-03 10:35:00+05:30,PT5M
156,793,887,893,2025-10-03 10:40:00+05:30,PT5M
157,795,895,901,2025-10-03 10:45:00+05:30,PT5M
157,797,902,908,2025-10-03 10:50:00+05:30,PT5M
158,799,909,915,2025-10-03 10:55:00+05:30,PT5M
158,800,915,921,2025-10-03 11:00:00+05:30,PT5M
158,802,921,927,2025-10-03 11:05:00+05:30,PT5M
159,803,927,933,2025-10-03 11:10:00+05:30,PT5M
159,804,932,937,2025-10-03 11:15:00+05:30,PT5M
159,805,936,942,2025-10-03 11:20:00+05:30,PT5M
159,806,940,946,2025-10-03 11:25:00+05:30,PT5M
219,709,907,911,2025-10-03 11:30:00+05:30,PT5M
261,638,882,884,2025-10-03 11:35:00+05:30,PT5M
261,639,884,887,2025-10-03 11:40:00+05:30,PT5M
261,640,886,888,2025-10-03 11:45:00+05:30,PT5M
240,675,901,904,2025-10-03 11:50:00+05:30,PT5M
219,712,915,919,2025-10-03 11:55:00+05:30,PT5M
240,676,901,905,2025-10-03 12:00:00+05:30,PT5M
301,572,860,861,2025-10-03 12:05:00+05:30,PT5M
338,506,832,831,2025-10-03 12:10:00+05:30,PT5M
355,474,817,816,2025-10-03 12:15:00+05:30,PT5M
387,413,789,786,2025-10-03 12:20:00+05:30,PT5M
402,383,774,770,2025-10-03 12:25:00+05:30,PT5M
386,411,784,781,2025-10-03 12:30:00+05:30,PT5M
429,325,743,737,2025-10-03 12:35:00+05:30,PT5M
368,438,790,788,2025-10-03 12:40:00+05:30,PT5M
452,270,711,703,2025-10-03 12:45:00+05:30,PT5M
411,349,743,739,2025-10-03 12:50:00+05:30,PT5M
380,404,763,760,2025-10-03 12:55:00+05:30,PT5M
331,493,796,795,2025-10-03 13:00:00+05:30,PT5M
312,523,802,803,2025-10-03 13:05:00+05:30,PT5M
275,586,821,823,2025-10-03 13:10:00+05:30,PT5M
274,583,814,816,2025-10-03 13:15:00+05:30,PT5M
291,548,793,795,2025-10-03 13:20:00+05:30,PT5M
353,421,736,734,2025-10-03 13:25:00+05:30,PT5M
459,184,625,615,2025-10-03 13:30:00+05:30,PT5M
501,58,554,539,2025-10-03 13:35:00+05:30,PT5M
512,4,516,499,2025-10-03 13:40:00+05:30,PT5M
415,0,415,401,2025-10-03 13:45:00+05:30,PT5M
349,0,349,337,2025-10-03 13:50:00+05:30,PT5M
360,0,360,348,2025-10-03 13:55:00+05:30,PT5M
346,0,346,335,2025-10-03 14:00:00+05:30,PT5M
341,0,341,329,2025-10-03 14:05:00+05:30,PT5M
351,0,351,339,2025-10-03 14:10:00+05:30,PT5M
328,0,328,317,2025-10-03 14:15:00+05:30,PT5M
256,0,256,248,2025-10-03 14:20:00+05:30,PT5M
164,0,164,158,2025-10-03 14:25:00+05:30,PT5M
103,0,103,99,2025-10-03 14:30:00+05:30,PT5M
82,0,82,80,2025-10-03 14:35:00+05:30,PT5M
52,0,52,50,2025-10-03 14:40:00+05:30,PT5M
33,0,33,32,2025-10-03 14:45:00+05:30,PT5M
19,0,19,19,2025-10-03 14:50:00+05:30,PT5M
22,0,22,21,2025-10-03 14:55:00+05:30,PT5M
21,0,21,21,2025-10-03 15:00:00+05:30,PT5M
26,0,26,26,2025-10-03 15:05:00+05:30,PT5M
35,0,35,33,2025-10-03 15:10:00+05:30,PT5M
43,0,43,41,2025-10-03 15:15:00+05:30,PT5M
44,0,44,43,2025-10-03 15:20:00+05:30,PT5M
58,0,58,56,2025-10-03 15:25:00+05:30,PT5M
66,0,66,64,2025-10-03 15:30:00+05:30,PT5M
64,0,64,61,2025-10-03 15:35:00+05:30,PT5M
74,0,74,71,2025-10-03 15:40:00+05:30,PT5M
80,0,80,77,2025-10-03 15:45:00+05:30,PT5M
83,0,83,80,2025-10-03 15:50:00+05:30,PT5M
85,0,85,83,2025-10-03 15:55:00+05:30,PT5M
81,0,81,79,2025-10-03 16:00:00+05:30,PT5M
80,0,80,77,2025-10-03 16:05:00+05:30,PT5M
70,0,70,68,2025-10-03 16:10:00+05:30,PT5M
64,0,64,62,2025-10-03 16:15:00+05:30,PT5M
62,0,62,60,2025-10-03 16:20:00+05:30,PT5M
65,0,65,63,2025-10-03 16:25:00+05:30,PT5M
65,0,65,63,2025-10-03 16:30:00+05:30,PT5M
73,0,73,70,2025-10-03 16:35:00+05:30,PT5M
84,0,84,81,2025-10-03 16:40:00+05:30,PT5M
89,0,89,86,2025-10-03 16:45:00+05:30,PT5M
95,0,95,92,2025-10-03 16:50:00+05:30,PT5M
103,0,103,99,2025-10-03 16:55:00+05:30,PT5M
112,0,112,108,2025-10-03 17:00:00+05:30,PT5M
101,31,108,106,2025-10-03 17:05:00+05:30,PT5M
86,64,99,98,2025-10-03 17:10:00+05:30,PT5M
77,37,84,83,2025-10-03 17:15:00+05:30,PT5M
61,0,61,59,2025-10-03 17:20:00+05:30,PT5M
51,0,51,49,2025-10-03 17:25:00+05:30,PT5M
42,0,42,40,2025-10-03 17:30:00+05:30,PT5M
33,0,33,32,2025-10-03 17:35:00+05:30,PT5M
18,0,18,17,2025-10-03 17:40:00+05:30,PT5M
6,0,6,6,2025-10-03 17:45:00+05:30,PT5M
1,0,1,1,2025-10-03 17:50:00+05:30,PT5M
0,0,0,0,2025-10-03 17:55:00+05:30,PT5M
0,0,0,0,2025-10-03 18:00:00+05:30,PT5M
0,0,0,0,2025-10-03 18:05:00+05:30,PT5M
0,0,0,0,2025-10-03 18:10:00+05:30,PT5M
0,0,0,0,2025-10-03 18:15:00+05:30,PT5M
0,0,0,0,2025-10-03 18:20:00+05:30,PT5M
0,0,0,0,2025-10-03 18:25:00+05:30,PT5M
0,0,0,0,2025-10-03 18:30:00+05:30,PT5M
0,0,0,0,2025-10-03 18:35:00+05:30,PT5M
0,0,0,0,2025-10-03 18:40:00+05:30,PT5M
0,0,0,0,2025-10-03 18:45:00+05:30,PT5M
0,0,0,0,2025-10-03 18:50:00+05:30,PT5M
0,0,0,0,2025-10-03 18:55:00+05:30,PT5M
0,0,0,0,2025-10-03 19:00:00+05:30,PT5M
0,0,0,0,2025-10-03 19:05:00+05:30,PT5M
0,0,0,0,2025-10-03 19:10:00+05:30,PT5M
0,0,0,0,2025-10-03 19:15:00+05:30,PT5M
0,0,0,0,2025-10-03 19:20:00+05:30,PT5M
0,0,0,0,2025-10-03 19:25:00+05:30,PT5M
0,0,0,0,2025-10-03 19:30:00+05:30,PT5M
0,0,0,0,2025-10-03 19:35:00+05:30,PT5M
0,0,0,0,2025-10-03 19:40:00+05:30,PT5M
0,0,0,0,2025-10-03 19:45:00+05:30,PT5M
0,0,0,0,2025-10-03 19:50:00+05:30,PT5M
0,0,0,0,2025-10-03 19:55:00+05:30,PT5M
0,0,0,0,2025-10-03 20:00:00+05:30,PT5M
0,0,0,0,2025-10-03 20:05:00+05:30,PT5M
0,0,0,0,2025-10-03 20:10:00+05:30,PT5M
0,0,0,0,2025-10-03 20:15:00+05:30,PT5M
0,0,0,0,2025-10-03 20:20:00+05:30,PT5M
0,0,0,0,2025-10-03 20:25:00+05:30,PT5M
0,0,0,0,2025-10-03 20:30:00+05:30,PT5M
0,0,0,0,2025-10-03 20:35:00+05:30,PT5M
0,0,0,0,2025-10-03 20:40:00+05:30,PT5M
0,0,0,0,2025-10-03 20:45:00+05:30,PT5M
0,0,0,0,2025-10-03 20:50:00+05:30,PT5M
0,0,0,0,2025-10-03 20:55:00+05:30,PT5M
0,0,0,0,2025-10-03 21:00:00+05:30,PT5M
0,0,0,0,2025-10-03 21:05:00+05:30,PT5M
0,0,0,0,2025-10-03 21:10:00+05:30,PT5M
0,0,0,0,2025-10-03 21:15:00+05:30,PT5M
0,0,0,0,2025-10-03 21:20:00+05:30,PT5M
0,0,0,0,2025-10-03 21:25:00+05:30,PT5M
0,0,0,0,2025-10-03 21:30:00+05:30,PT5M
0,0,0,0,2025-10-03 21:35:00+05:30,PT5M
0,0,0,0,2025-10-03 21:40:00+05:30,PT5M
0,0,0,0,2025-10-03 21:45:00+05:30,PT5M
0,0,0,0,2025-10-03 21:50:00+05:30,PT5M
0,0,0,0,2025-10-03 21:55:00+05:30,PT5M
0,0,0,0,2025-10-03 22:00:00+05:30,PT5M
0,0,0,0,2025-10-03 22:05:00+05:30,PT5M
0,0,0,0,2025-10-03 22:10:00+05:30,PT5M
0,0,0,0,2025-10-03 22:15:00+05:30,PT5M
0,0,0,0,2025-10-03 22:20:00+05:30,PT5M
0,0,0,0,2025-10-03 22:25:00+05:30,PT5M
0,0,0,0,2025-10-03 22:30:00+05:30,PT5M
0,0,0,0,2025-10-03 22:35:00+05:30,PT5M
0,0,0,0,2025-10-03 22:40:00+05:30,PT5M
0,0,0,0,2025-10-03 22:45:00+05:30,PT5M
0,0,0,0,2025-10-03 22:50:00+05:30,PT5M
0,0,0,0,2025-10-03 22:55:00+05:30,PT5M
0,0,0,0,2025-10-03 23:00:00+05:30,PT5M
0,0,0,0,2025-10-03 23:05:00+05:30,PT5M
0,0,0,0,2025-10-03 23:10:00+05:30,PT5M
0,0,0,0,2025-10-03 23:15:00+05:30,PT5M
0,0,0,0,2025-10-03 23:20:00+05:30,PT5M
0,0,0,0,2025-10-03 23:25:00+05:30,PT5M
0,0,0,0,2025-10-03 23:30:00+05:30,PT5M
0,0,0,0,2025-10-03 23:35:00+05:30,PT5M
0,0,0,0,2025-10-03 23:40:00+05:30,PT5M
0,0,0,0,2025-10-03 23:45:00+05:30,PT5M
0,0,0,0,2025-10-03 23:50:00+05:30,PT5M
0,0,0,0,2025-10-03 23:55:00+05:30,PT5M
0,0,0,0,2025-10-04 00:00:00+05:30,PT5M
0,0,0,0,2025-10-04 00:05:00+05:30,PT5M
0,0,0,0,2025-10-04 00:10:00+05:30,PT5M
0,0,0,0,2025-10-04 00:15:00+05:30,PT5M
0,0,0,0,2025-10-04 00:20:00+05:30,PT5M
0,0,0,0,2025-10-04 00:25:00+05:30,PT5M
0,0,0,0,2025-10-04 00:30:00+05:30,PT5M
0,0,0,0,2025-10-04 00:35:00+05:30,PT5M
0,0,0,0,2025-10-04 00:40:00+05:30,PT5M
0,0,0,0,2025-10-04 00:45:00+05:30,PT5M
0,0,0,0,2025-10-04 00:50:00+05:30,PT5M
0,0,0,0,2025-10-04 00:55:00+05:30,PT5M
0,0,0,0,2025-10-04 01:00:00+05:30,PT5M
0,0,0,0,2025-10-04 01:05:00+05:30,PT5M
0,0,0,0,2025-10-04 01:10:00+05:30,PT5M
0,0,0,0,2025-10-04 01:15:00+05:30,PT5M
0,0,0,0,2025-10-04 01:20:00+05:30,PT5M
0,0,0,0,2025-10-04 01:25:00+05:30,PT5M
0,0,0,0,2025-10-04 01:30:00+05:30,PT5M
0,0,0,0,2025-10-04 01:35:00+05:30,PT5M
0,0,0,0,2025-10-04 01:40:00+05:30,PT5M
0,0,0,0,2025-10-04 01:45:00+05:30,PT5M
0,0,0,0,2025-10-04 01:50:00+05:30,PT5M
0,0,0,0,2025-10-04 01:55:00+05:30,PT5M
0,0,0,0,2025-10-04 02:00:00+05:30,PT5M
0,0,0,0,2025-10-04 02:05:00+05:30,PT5M
0,0,0,0,2025-10-04 02:10:00+05:30,PT5M
0,0,0,0,2025-10-04 02:15:00+05:30,PT5M
0,0,0,0,2025-10-04 02:20:00+05:30,PT5M
0,0,0,0,2025-10-04 02:25:00+05:30,PT5M
0,0,0,0,2025-10-04 02:30:00+05:30,PT5M
0,0,0,0,2025-10-04 02:35:00+05:30,PT5M
0,0,0,0,2025-10-04 02:40:00+05:30,PT5M
0,0,0,0,2025-10-04 02:45:00+05:30,PT5M
0,0,0,0,2025-10-04 02:50:00+05:30,PT5M
0,0,0,0,2025-10-04 02:55:00+05:30,PT5M
0,0,0,0,2025-10-04 03:00:00+05:30,PT5M
0,0,0,0,2025-10-04 03:05:00+05:30,PT5M
0,0,0,0,2025-10-04 03:10:00+05:30,PT5M
0,0,0,0,2025-10-04 03:15:00+05:30,PT5M
0,0,0,0,2025-10-04 03:20:00+05:30,PT5M
0,0,0,0,2025-10-04 03:25:00+05:30,PT5M
0,0,0,0,2025-10-04 03:30:00+05:30,PT5M
0,0,0,0,2025-10-04 03:35:00+05:30,PT5M
0,0,0,0,2025-10-04 03:40:00+05:30,PT5M
0,0,0,0,2025-10-04 03:45:00+05:30,PT5M
0,0,0,0,2025-10-04 03:50:00+05:30,PT5M
0,0,0,0,2025-10-04 03:55:00+05:30,PT5M
0,0,0,0,2025-10-04 04:00:00+05:30,PT5M
0,0,0,0,2025-10-04 04:05:00+05:30,PT5M
0,0,0,0,2025-10-04 04:10:00+05:30,PT5M
0,0,0,0,2025-10-04 04:15:00+05:30,PT5M
0,0,0,0,2025-10-04 04:20:00+05:30,PT5M
0,0,0,0,2025-10-04 04:25:00+05:30,PT5M
0,0,0,0,2025-10-04 04:30:00+05:30,PT5M
0,0,0,0,2025-10-04 04:35:00+05:30,PT5M
0,0,0,0,2025-10-04 04:40:00+05:30,PT5M
0,0,0,0,2025-10-04 04:45:00+05:30,PT5M
0,0,0,0,2025-10-04 04:50:00+05:30,PT5M
0,0,0,0,2025-10-04 04:55:00+05:30,PT5M
0,0,0,0,2025-10-04 05:00:00+05:30,PT5M
0,0,0,0,2025-10-04 05:05:00+05:30,PT5M
0,0,0,0,2025-10-04 05:10:00+05:30,PT5M
0,0,0,0,2025-10-04 05:15:00+05:30,PT5M
0,0,0,0,2025-10-04 05:20:00+05:30,PT5M
0,0,0,0,2025-10-04 05:25:00+05:30,PT5M
0,0,0,0,2025-10-04 05:30:00+05:30,PT5M
0,0,0,0,2025-10-04 05:35:00+05:30,PT5M
0,0,0,0,2025-10-04 05:40:00+05:30,PT5M
0,0,0,0,2025-10-04 05:45:00+05:30,PT5M
0,0,0,0,2025-10-04 05:50:00+05:30,PT5M
0,0,0,0,2025-10-04 05:55:00+05:30,PT5M
0,0,0,0,2025-10-04 06:00:00+05:30,PT5M
5,0,5,4,2025-10-04 06:05:00+05:30,PT5M
13,0,13,12,2025-10-04 06:10:00+05:30,PT5M
23,0,23,22,2025-10-04 06:15:00+05:30,PT5M
29,117,39,41,2025-10-04 06:20:00+05:30,PT5M
41,67,48,48,2025-10-04 06:25:00+05:30,PT5M
41,208,68,73,2025-10-04 06:30:00+05:30,PT5M
47,248,84,90,2025-10-04 06:35:00+05:30,PT5M
53,285,101,108,2025-10-04 06:40:00+05:30,PT5M
58,320,119,126,2025-10-04 06:45:00+05:30,PT5M
63,353,137,145,2025-10-04 06:50:00+05:30,PT5M
67,383,156,165,2025-10-04 06:55:00+05:30,PT5M
71,411,175,184,2025-10-04 07:00:00+05:30,PT5M
75,437,195,204,2025-10-04 07:05:00+05:30,PT5M
79,461,214,225,2025-10-04 07:10:00+05:30,PT5M
83,483,234,245,2025-10-04 07:15:00+05:30,PT5M
86,504,255,265,2025-10-04 07:20:00+05:30,PT5M
89,523,275,286,2025-10-04 07:25:00+05:30,PT5M
92,542,295,306,2025-10-04 07:30:00+05:30,PT5M
95,559,315,326,2025-10-04 07:35:00+05:30,PT5M
98,574,335,346,2025-10-04 07:40:00+05:30,PT5M
100,589,355,367,2025-10-04 07:45:00+05:30,PT5M
103,603,375,387,2025-10-04 07:50:00+05:30,PT5M
105,616,395,407,2025-10-04 07:55:00+05:30,PT5M
107,629,415,426,2025-10-04 08:00:00+05:30,PT5M
110,637,434,445,2025-10-04 08:05:00+05:30,PT5M
114,642,452,464,2025-10-04 08:10:00+05:30,PT5M
118,647,470,482,2025-10-04 08:15:00+05:30,PT5M
123,651,488,499,2025-10-04 08:20:00+05:30,PT5M
127,655,506,517,2025-10-04 08:25:00+05:30,PT5M
131,658,523,534,2025-10-04 08:30:00+05:30,PT5M
135,661,541,551,2025-10-04 08:35:00+05:30,PT5M
139,664,558,568,2025-10-04 08:40:00+05:30,PT5M
143,667,574,584,2025-10-04 08:45:00+05:30,PT5M
147,670,591,601,2025-10-04 08:50:00+05:30,PT5M
152,672,607,616,2025-10-04 08:55:00+05:30,PT5M
156,674,622,632,2025-10-04 09:00:00+05:30,PT5M
158,678,638,648,2025-10-04 09:05:00+05:30,PT5M
160,684,655,664,2025-10-04 09:10:00+05:30,PT5M
162,691,670,680,2025-10-04 09:15:00+05:30,PT5M
163,697,686,695,2025-10-04 09:20:00+05:30,PT5M
164,702,701,710,2025-10-04 09:25:00+05:30,PT5M
166,707,716,725,2025-10-04 09:30:00+05:30,PT5M
167,712,730,739,2025-10-04 09:35:00+05:30,PT5M
254,539,687,692,2025-10-04 09:40:00+05:30,PT5M
271,513,689,693,2025-10-04 09:45:00+05:30,PT5M
342,370,648,647,2025-10-04 09:50:00+05:30,PT5M
346,373,659,658,2025-10-04 09:55:00+05:30,PT5M
350,376,669,668,2025-10-04 10:00:00+05:30,PT5M
353,380,679,678,2025-10-04 10:05:00+05:30,PT5M
382,327,667,664,2025-10-04 10:10:00+05:30,PT5M
373,357,687,685,2025-10-04 10:15:00+05:30,PT5M
376,360,696,694,2025-10-04 10:20:00+05:30,PT5M
405,308,681,677,2025-10-04 10:25:00+05:30,PT5M
443,234,655,648,2025-10-04 10:30:00+05:30,PT5M
447,236,662,655,2025-10-04 10:35:00+05:30,PT5M
439,263,680,674,2025-10-04 10:40:00+05:30,PT5M
417,317,710,706,2025-10-04 10:45:00+05:30,PT5M
419,319,717,712,2025-10-04 10:50:00+05:30,PT5M
447,268,698,692,2025-10-04 10:55:00+05:30,PT5M
